Name/ID,Vertical,Industry,Total BRR Currency, Total BRR ,Service Name,Number of Services,Bandwidth,,State A,State Z,Service Status,Term, Total MRR ,Vertical,Industry,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees, PriorYearRevenue , SalesVolume ,SmallBusiness
14704,Regional Carrier/ISP,Telecommunications,USD, $ 582.00 ,250997,2,Fiber Pair,Interconnect,IA,IA,Active,60, $ 264.50 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14709,National Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,National Carrier/ISP,Telecommunications,#N/A,#N/A,#N/A, #N/A , #N/A ,#N/A
14744,Consulting / Other Professional Services,Professional Services,USD," $ 1,274.00 ",237023,2,100Mb,ELine,MD,,Disconnected,32, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14848,Consulting / Other Professional Services,Professional Services,USD, $ 960.00 ,233640,14,DS1,Private Line,GA,GA,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14857,Colo/Hosting,Data Center & Cloud Services,USD, $ 405.00 ,255158,2,20Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14895,Commercial Systems Integrator,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Commercial Systems Integrator,Professional Services,0,-0.2,12," $ 1,971,238.89 "," $ 1,576,991.11 ",Y
14925,Healthcare,Healthcare,USD, $ 222.00 ,173190,4,N/A,Dark Fiber,IN,,Active,240, $ 86.96 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14940,Regional Carrier/ISP,Telecommunications,USD, $ 382.00 ,215038,1,N/A,Dark Fiber,TN,,Active,240," $ 1,382.46 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14985,Consulting / Other Professional Services,Professional Services,USD, $ 663.00 ,247118,1,40Mb,DIA,CA,,Active,36, $ 662.67 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15053,Internet Content & Software,Media & Content,USD," $ 1,104.00 ",267551,3,1Mb,DIA,GA,,Active,24, $ 13.20 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15054,Media,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Media,Media & Content,0,0,6," $ 1,576,991.11 "," $ 1,576,991.11 ",Y
15089,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.860887,180," $ 52,566,370.40 "," $ 97,820,096.34 ",Y
15173,National Carrier/ISP,Telecommunications,USD," $ 1,140.00 ",246109,2,Fiber Pair,Interconnect,TX,TX,Active,36, $ 522.04 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15191,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,0, $ -   , $ -   ,N
15206,Telecommunications Equipment Provider,Other Enterprise,USD, $ 517.00 ,256367,2,200Mb,DIA,TX,TX,Active,36, $ 200.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15231,Reseller,Telecommunications,USD," $ 1,218.00 ",255124,3,20Mb,DIA,TX,TX,Pending Change,36, $ 150.41 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15239,Retail,Other Enterprise,USD, $ 770.00 ,254706,3,,Colocation,TX,TX,Active,12, $ 614.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15272,Consulting / Other Professional Services,Professional Services,USD, $ 399.00 ,255780,2,200Mb,DIA,TX,TX,Active,1, $ 150.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15286,Finance,Finance,USD," $ 2,699.00 ",222654,3,100Mb,ELine,AL,,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15307,Hospitality,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Hospitality,Other Enterprise,0,2.501643,2100," $ 168,475,217.13 "," $ 589,940,142.80 ",N
15332,Consulting / Other Professional Services,Professional Services,USD, $ 49.00 ,255219,2,,Colocation,TX,TX,Pending Disconnect,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15519,Utilities,Energy & Manufacturing,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Utilities,Energy & Manufacturing,0,1.348301,775," $ 106,184,068.21 "," $ 249,352,135.42 ",N
15570,Internet Content & Software,Media & Content,USD, $ 816.00 ,250557,1,200Mb,DIA,VA,,Active,36, $ 815.60 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15581,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.541957,25," $ 4,599,557.41 "," $ 7,092,319.09 ",Y
15627,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.023529,1," $ 111,703.54 "," $ 114,331.86 ",Y
15629,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,3.075201,28," $ 6,570,796.30 "," $ 26,777,318.28 ",Y
15640,Colo/Hosting,Data Center & Cloud Services,USD," $ 1,286.00 ",255974,3,,Colocation,TX,TX,Active,1," $ 1,286.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15656,Manufacturing,Energy & Manufacturing,USD, $ 304.00 ,281326,2,N/A,Colocation,TX,,Active,12, $ 328.79 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15718,Engineering,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Engineering,Professional Services,0,0,803," $ 433,245,117.62 "," $ 433,245,117.62 ",N
15783,Internet Content & Software,Media & Content,USD, $ 594.00 ,254875,12,,Colocation,TX,TX,Pending Disconnect,12, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15870,Internet Content & Software,Media & Content,USD," $ 1,479.00 ",267939,2,150Mb,DIA,,,Active,24, $ 611.70 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15942,Healthcare,Healthcare,USD, $ 550.00 ,217994,1,N/A,Dark Fiber,MI,,Active,60, $ 549.65 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15945,Non-Healthcare Insurance,Other Enterprise,USD, $ 49.00 ,255684,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16084,K-12 Education,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,K-12 Education,Research & Education,0,0,0, $ -   , $ -   ,N
16116,Media,Media & Content,USD, $ 424.00 ,254709,2,,Colocation,TX,TX,Active,12, $ 499.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16259,Real Estate / Construction,Other Enterprise,USD," $ 1,436.00 ",283060,2,N/A,Colocation,IL,,Active,36," $ 1,200.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16292,Consulting / Other Professional Services,Professional Services,USD, $ 197.00 ,254882,3,,Colocation,TX,TX,Active,12, $ 98.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16294,Consulting / Other Professional Services,Professional Services,USD, $ 783.00 ,254802,2,,Colocation,TX,TX,Active,12, $ 679.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16302,Internet Content & Software,Media & Content,USD, $ 403.00 ,226350,1,20Mb,DIA,NJ,,Active,12, $ 402.80 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16389,Research,Research & Education,USD," $ 3,909.00 ",300158,1,N/A,Cloud IaaS,CO,,Active,36," $ 3,909.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16447,State/Local Government,Government,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,State/Local Government,Government,0,0,0, $ -   , $ -   ,N
16451,Health Insurance,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Health Insurance,Healthcare,0,0.159358,150," $ 26,151,769.27 "," $ 30,319,250.83 ",N
16462,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,1.431462,30," $ 6,439,380.37 "," $ 15,657,106.32 ",Y
16486,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,2.215709,30," $ 4,599,557.41 "," $ 14,790,837.50 ",Y
16494,Consulting / Other Professional Services,Professional Services,USD, $ 517.00 ,254817,2,,Colocation,TX,TX,Active,12, $ 517.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16504,Consulting / Other Professional Services,Professional Services,USD, $ 105.00 ,257189,2,100Mb,DIA,TX,TX,Active,12, $ 6.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16565,RLEC,Telecommunications,USD, $ 547.00 ,212004,1,N/A,Conduit,IL,IL,Active,300," $ 4,426.51 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16673,Consulting / Other Professional Services,Professional Services,USD, $ 185.00 ,280899,1,10Mb,DIA,,,Active,36, $ 185.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16843,Retail,Other Enterprise,USD, $ 71.00 ,213921,2,N/A,Colocation,NV,,Active,12, $ 40.65 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16872,Higher Education,Research & Education,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Higher Education,Research & Education,0,0,3000, $ -   ," $ 388,501,656.06 ",N
16957,Healthcare,Healthcare,USD," $ 2,100.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16961,Retail,Other Enterprise,USD," $ 1,492.00 ",267073,1,100Mb,DIA,,,Pending Change,15," $ 1,491.53 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16971,Legal,Professional Services,USD," $ 1,791.00 ",285568,4,FE (Cat5),Interconnect,IL,IL,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16986,Retail,Other Enterprise,USD, $ 879.00 ,254877,2,,Colocation,TX,TX,Active,1, $ 878.50 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17098,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0,1," $ 72,278.76 "," $ 72,278.76 ",Y
17124,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,0.066667,3," $ 197,123.89 "," $ 210,265.48 ",Y
17141,Systems Integrators,Government,USD," $ 2,167.00 ",278590,2,1G,ELine,,,Active,36," $ 1,388.56 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17202,Commercial Systems Integrator,Professional Services,USD, $ 727.00 ,242016,2,N/A,Colocation,TX,,Active,36, $ 641.13 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17278,Internet Content & Software,Media & Content,USD, $ 49.00 ,255328,2,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17309,Healthcare,Healthcare,USD, $ 665.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17311,Utilities,Energy & Manufacturing,USD, $ 500.00 ,280598,1,N/A,Dark Fiber,,,Active,36, $ 500.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17356,Retail,Other Enterprise,USD," $ 1,417.00 ",286185,11,Fiber Pair,Interconnect,CA,CA,Active,24, $ 100.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17394,Finance,Finance,USD, $ 499.00 ,263702,2,100Mb,DIA,TX,,Active,30, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17407,Manufacturing,Energy & Manufacturing,USD, $ 99.00 ,254728,2,,Colocation,TX,TX,Active,1, $ 99.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17452,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,2," $ 525,663.70 "," $ 525,663.70 ",Y
17539,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.103809,32," $ 3,416,814.08 "," $ 3,771,509.60 ",N
17662,Consulting / Other Professional Services,Professional Services,USD," $ 1,300.00 ",190043,1,20Mb,DIA,,,Pending Change,12," $ 1,299.87 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17695,Cloud Service Provider,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cloud Service Provider,Data Center & Cloud Services,0,2.488372,11," $ 1,130,176.96 "," $ 3,942,477.78 ",Y
17734,Regional Carrier/ISP,Telecommunications,USD," $ 1,172.00 ",263838,1,10G,ELine,,,Active,36," $ 1,172.44 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17803,Retail,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Retail,Other Enterprise,0,0.055556,2," $ 118,274.33 "," $ 124,845.13 ",Y
17952,Healthcare,Healthcare,USD, $ 525.00 ,294240,6,FE (Cat5),Interconnect,CO,CO,Active,36, $ 75.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18021,Colo/Hosting,Data Center & Cloud Services,USD, $ 797.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18095,Colo/Hosting,Data Center & Cloud Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Colo/Hosting,Data Center & Cloud Services,0,0,0, $ -   , $ -   ,N
18096,Media,Media & Content,USD," $ 1,224.00 ",237332,1,50Mb,DIA,NY,,Active,12," $ 1,224.42 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18149,State/Local Government,Government,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,State/Local Government,Government,0,0,630, $ -   , $ -   ,N
18215,Finance,Finance,USD," $ 1,121.00 ",251800,1,100Mb,DIA,,,Active,36," $ 1,121.45 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18225,Consulting / Other Professional Services,Professional Services,USD, $ 405.00 ,255947,3,,Colocation,TX,TX,Active,12, $ 399.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18226,Internet Content & Software,Media & Content,USD, $ 867.00 ,239363,1,100Mb,DIA,CA,,Active,12, $ 866.57 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18228,Regional Carrier/ISP,Telecommunications,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Regional Carrier/ISP,Telecommunications,0,4.88929,13," $ 1,301,017.67 "," $ 7,662,070.21 ",Y
18254,Systems Integrators,Government,USD, $ 414.00 ,254724,12,,Colocation,TX,TX,Active,1, $ 49.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18266,Legal,Professional Services,USD, $ 500.00 ,238512,1,20Mb,DIA,TN,,Active,36, $ 499.55 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18283,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,4.833333,9.526782,6," $ 657,079.63 "," $ 6,916,934.02 ",Y
18296,Engineering,Professional Services,USD, $ 721.00 ,254589,2,N/A,Colocation,TX,TX,Active,12, $ 721.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18406,Consulting / Other Professional Services,Professional Services,USD, $ 98.00 ,255973,4,10Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18431,Retail,Other Enterprise,USD," $ 1,098.00 ",255252,3,,Colocation,TX,TX,Pending Change,12, $ 498.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18458,Finance,Finance,USD," $ 2,549.00 ",238563,1,1000Mb,DIA,NJ,,Active,12," $ 2,548.75 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18476,Internet Content & Software,Media & Content,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Internet Content & Software,Media & Content,0,0.472195,200," $ 59,399,998.55 "," $ 87,448,387.44 ",N
18493,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0,1," $ 55,194.69 "," $ 55,194.69 ",Y
18514,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,0,0.083333,2," $ 157,699.11 "," $ 170,840.70 ",Y
18536,Consulting / Other Professional Services,Professional Services,USD," $ 1,186.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18550,Media,Media & Content,USD," $ 1,325.00 ",246074,1,100Mb,DIA,CA,,Active,36," $ 1,325.35 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18558,Health Insurance,Healthcare,USD," $ 2,124.00 ",261040,3,FE (Cat5),Interconnect,TX,TX,Active,12, $ 150.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18609,Colo/Hosting,Data Center & Cloud Services,USD, $ 50.00 ,274402,2,N/A,Colocation,TX,,Active,36, $ 49.80 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18727,Real Estate / Construction,Other Enterprise,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Real Estate / Construction,Other Enterprise,#N/A,#N/A,#N/A, #N/A , #N/A ,#N/A
18730,Cable & Satellite,CATV/Satellite,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Cable & Satellite,CATV/Satellite,0,-0.515,10," $ 2,628,318.52 "," $ 1,274,734.48 ",Y
18736,Media,Media & Content,USD," $ 1,140.00 ",254423,1,100Mb,DIA,,,Active,24," $ 1,139.81 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18787,VOIP/VSP,Telecommunications,USD," $ 1,186.00 ",299705,4,N/A,Colocation,CO,,Active,24, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18808,Legal,Professional Services,USD, $ 356.00 ,172987,2,NA,Colocation,TN,,Active,12, $ 254.07 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18834,Consulting / Other Professional Services,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Consulting / Other Professional Services,Professional Services,1.5,3.781561,40," $ 2,234,070.74 "," $ 10,682,345.93 ",Y
18844,Healthcare,Healthcare,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Healthcare,Healthcare,0,0,13," $ 1,169,601.74 "," $ 1,169,601.74 ",Y
18870,Regional Carrier/ISP,Telecommunications,USD, $ 111.00 ,274396,2,N/A,Colocation,TX,,Active,36, $ 110.78 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18994,Regional Carrier/ISP,Telecommunications,USD," $ 1,218.00 ",226533,2,100Mb,DIA,NY,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19011,Finance,Finance,USD, $ 245.00 ,237069,1,1Mb,DIA,MD,,Active,12, $ 244.68 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19028,Commercial Systems Integrator,Professional Services,USD, $ 250.00 ,283679,2,N/A,Colocation,CO,,Disconnected,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19115,Oil & Gas,Energy & Manufacturing,USD," $ 1,748.00 ",285083,2,50Mb,DIA,,,Active,36, $ 598.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19117,Regional Carrier/ISP,Telecommunications,USD," $ 2,039.00 ",236597,1,100Mb,DIA,IN,,Pending Disconnect,36," $ 2,066.78 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19123,Consulting / Other Professional Services,Professional Services,USD, $ 148.00 ,255367,6,100Mb,DIA,TX,TX,Active,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19144,Consulting / Other Professional Services,Professional Services,USD, $ 270.00 ,285042,2,Transfer,DIA,,,Pending Change,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19252,Consulting / Other Professional Services,Professional Services,USD, $ 114.00 ,172933,1,DS1,Private Line,MN,MN,Active,12, $ 113.55 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19273,Internet Content & Software,Media & Content,USD, $ 530.00 ,242195,2,N/A,Colocation,TX,,Active,36, $ 400.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19437,Consulting / Other Professional Services,Professional Services,USD, $ 850.00 ,273619,2,100Mb,DIA,TX,,Active,36, $ 101.63 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19466,Healthcare,Healthcare,USD, $ 441.00 ,255714,2,,Colocation,TX,TX,Active,1, $ 441.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19478,Consulting / Other Professional Services,Professional Services,USD," $ 1,374.00 ",282654,4,N/A,Colocation,CA,,Active,12," $ 1,040.00 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19495,Internet Content & Software,Media & Content,USD, $ 200.00 ,242208,2,,Colocation,TX,,Active,12, $ 103.33 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19531,State/Local Government,Government,USD," $ 2,431.00 ",299492,7,N/A,Construction Services,NE,,Billed,1, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19534,Health Insurance,Healthcare,USD, $ 859.00 ,213947,3,,Colocation,NV,,Active,12, $ 736.82 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19616,Real Estate / Construction,Other Enterprise,USD, $ 950.00 ,283575,2,N/A,Colocation,CO,,Active,12, $ 875.00 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19678,Non-Healthcare Insurance,Other Enterprise,USD," $ 1,351.00 ",236266,1,100Mb,ELine,CT,,Pending Change,36," $ 1,350.84 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19698,Real Estate / Construction,Other Enterprise,USD, $ 390.00 ,242171,3,N/A,Colocation,TX,,Active,12, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19712,Engineering,Professional Services,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Engineering,Professional Services,0,16.29826,300," $ 30,094,247.05 "," $ 520,578,106.10 ",N
19723,Consulting / Other Professional Services,Professional Services,USD," $ 1,198.00 ",248292,1,100Mb,DIA,,,Active,36," $ 1,309.02 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19747,Finance,Finance,USD, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Finance,Finance,0,0,0, $ -   , $ -   ,0
19757,Finance,Finance,USD," $ 1,070.00 ",190169,1,150Mb,ELine,GA,GA,Active,36," $ 1,070.48 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19765,Consulting / Other Professional Services,Professional Services,USD, $ 135.00 ,249224,1,N/A,Dark Fiber,MN,,Active,12, $ 135.46 ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19773,Internet Content & Software,Media & Content,USD," $ 1,427.00 ",204995,3,FE (Cat5),Interconnect,TN,TN,Disconnected,36, $ -   ,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19783,State/Local Government,Government,USD," $ 1,529.00 ",204467,1,100Mb,DIA,KS,,Active,36," $ 1,529.25 ",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
